Ultra Maritime River-Class Support,https://umaritime.com/ultra-maritime-deepens-commitment-to-royal-canadian-navy-with-river-class-lifecycle-support/,company_project_page,First-party evidence for River-class Destroyer engineering support spares readiness sea-trial and acceptance work awarded through Lockheed Martin Canada,Underwater ISR,Test Training And Sustainment|Advanced Manufacturing And Integration|Sensing And ISR,high,active,2026-07-20,Follow milestone completion acceptance in-service support and independent Royal Canadian Navy confirmation,unknown,Contract announcement,moderate,Canada,company,,quarterly,umaritime.com,2026-07-20,none,https://umaritime.com/hull-mounted-sonar-for-lockheed-martin-canada/|https://www.canada.ca/content/dam/rcn-mrc/documents/ships/csc-factsheet-2022-2.pdf
IDEaS How It Works,https://www.canada.ca/en/department-national-defence/programs/defence-ideas/how-ideas-works.html,government_program,Official DND description of the IDEaS mandate investment model and five defence innovation funding elements,All Mission Areas,All Domains,high,active,2026-07-20,Use the mandate and element links to discover challenges funded innovators tests and follow-on adoption evidence,yes,IDEaS subscription and event updates are available,high,Canada,government_innovation_office|company,department|public_program,monthly,canada.ca,2026-07-20,IDEaS already exists as a demand issuer in the canonical database,https://www.canada.ca/en/department-national-defence/programs/defence-ideas/opportunities.html|https://www.canada.ca/en/department-national-defence/programs/defence-ideas/element/competitive-projects.html|https://www.canada.ca/en/department-national-defence/programs/defence-ideas/element/test-drives.html
DRDC Partnerships and Opportunities,https://www.canada.ca/en/defence-research-development/services/partnerships-opportunities.html,government_program,Official DRDC partnership hub for defence science programs industry academia government and allied collaboration,All Mission Areas,All Domains,high,active,2026-07-20,Follow strategic focus areas research programs technology-transfer paths and named public collaborations,unknown,Official page links to programs and partner pathways,high,Canada,government_innovation_office|research_test_centre,research_innovation_agency,quarterly,canada.ca,2026-07-20,DRDC already exists as a demand issuer and its organization kind needs review,https://www.canada.ca/en/defence-research-development/services/science-technology-program.html|https://www.canada.ca/en/defence-research-development/services/capabilities.html|https://pubs.drdc-rddc.gc.ca/pubdocs/search_e.html
Innovative Solutions Canada About,https://ised-isde.canada.ca/site/innovative-solutions-canada/en/about-us,government_program,Official ISED description of the Challenge and Testing streams for Canadian technology research development commercialization and prototype testing,All Mission Areas,All Domains,high,active,2026-07-20,Use program streams to find department challenges funded firms prototypes and pathways to commercialization,yes,Official site offers funding updates and recurring opportunities,high,Canada,government_innovation_office|company,federal_government|department|public_program,monthly,ised-isde.canada.ca,2026-07-20,none,https://ised-isde.canada.ca/site/innovative-solutions-canada/en/challenges|https://ised-isde.canada.ca/site/innovative-solutions-canada/en/testing-stream|https://ised-isde.canada.ca/site/innovative-solutions-canada/en/closed-funding-opportunities
Innovative Solutions Canada Challenge Stream for Government,https://ised-isde.canada.ca/site/innovative-solutions-canada/en/challenge-stream-government,government_program,Official operating guidance for departments to define fund and evaluate challenges through feasibility and prototype phases,All Mission Areas,All Domains,high,active,2026-07-20,Follow department challenge sponsors awards prototypes and procurement pathways to durable issuer and company evidence,unknown,Official operational guidance page,high,Canada,government_innovation_office|company,department|public_program,monthly,ised-isde.canada.ca,2026-07-20,none,https://ised-isde.canada.ca/site/innovative-solutions-canada/en/challenges|https://ised-isde.canada.ca/site/innovative-solutions-canada/en/closed-funding-opportunities
Innovative Solutions Canada Testing Stream for Government,https://ised-isde.canada.ca/site/innovative-solutions-canada/en/testing-stream-government,government_program,Official operating guidance for government and eligible public bodies to test Canadian pre-commercial innovations in real settings,All Mission Areas,All Domains,high,active,2026-07-20,Follow available and matched innovations to official supplier product and testing evidence while preserving the no-endorsement boundary,unknown,Official testing inventory changes over time,high,Canada,government_innovation_office|company,federal_government|department|public_program,monthly,ised-isde.canada.ca,2026-07-20,Dynamic inventory requires freshness checks,https://ised-isde.canada.ca/site/innovative-solutions-canada/en/testing-stream|https://ised-isde.canada.ca/site/innovative-solutions-canada/en/about-us
Northern Operational Support Hubs,https://www.canada.ca/en/department-national-defence/services/northern-operational-support-hubs.html,government_program,Current official program page for a funded network of Arctic hubs and nodes supporting faster longer and more effective CAF operations,Arctic Domain Awareness,Aerospace And Mobility|Test Training And Sustainment|Advanced Manufacturing And Integration|Communications And Cyber|Space And Earth Observation,high,active,2026-07-20,Track site confirmations program implementation dual-use procurements industry engagement and Indigenous partnership updates,yes,Official stakeholder contact and related National Defence updates are published on the program page,high,Canada,company|ecosystem_organization,federal_government|department|armed_forces,monthly,canada.ca,2026-07-20,none,https://www.canada.ca/en/department-national-defence/news/2025/03/minister-blair-announces-first-northern-operational-support-hub-locations.html|https://www.canada.ca/en/department-national-defence/corporate/reports-publications/north-strong-free-2024.html
Our North Strong and Free,https://www.canada.ca/en/department-national-defence/corporate/reports-publications/north-strong-free-2024.html,official_report,Canonical renewed Canadian defence policy and investment framework with Arctic sovereignty infrastructure procurement digital and capability priorities,All Mission Areas,All Domains,high,active,2026-07-20,Follow funded policy implementation pages named programs procurement reforms and departmental reporting,unknown,Canada.ca policy page and PDF may receive addenda or linked implementation material,high,Canada,company|government_innovation_office,federal_government|department|armed_forces,quarterly,canada.ca,2026-07-20,Policy direction should be separated from concrete program or procurement commitments,https://www.canada.ca/en/department-national-defence/services/northern-operational-support-hubs.html|https://www.canada.ca/en/department-national-defence/corporate/reports-publications/departmental-plans/departmental-plan-2025-26.html
Canada Defence Industrial Strategy,https://www.canada.ca/en/department-national-defence/corporate/reports-publications/industrial-strategy/security-sovereignty-prosperity.html,official_report,Whole-of-government defence industrial strategy with current commitments for domestic capacity industry engagement procurement and northern dual-use infrastructure,All Mission Areas,All Domains,high,active,2026-07-20,Follow implementation commitments anticipated procurement inventories industry days regional investments and named delivery agencies,unknown,Official strategy page is the recurring anchor for linked implementation measures,high,Canada,company|investor_funder|ecosystem_organization,federal_government|department|procurement_authority,quarterly,canada.ca,2026-07-20,Keep strategic commitments distinct from open procurement eligibility,https://www.canada.ca/en/department-national-defence/services/northern-operational-support-hubs.html|https://www.canada.ca/en/department-national-defence/corporate/reports-publications/industrial-strategy.html
Lockheed Martin Canada,https://www.lockheedmartin.com/en-ca/index.html,official_company,Canadian prime portfolio covering naval combat systems electronic warfare autonomy integration manufacturing training and sustainment,All Mission Areas,All Domains,high,active,2026-07-20,Follow Canadian product pages program milestones supplier impacts and government contract confirmations,yes,Canadian news and feature pages publish recurring program updates,high,Canada,company,,monthly,lockheedmartin.com,2026-07-20,Some product links use related corporate domains,https://www.f35.com/en-ca/cms330.html|https://www.lockheedmartin.com/en-ca/ew.html|https://www.lockheedmartin.com/en-ca/features/7-things-about-csc.html
General Dynamics Land Systems-Canada,https://www.gdlscanada.com/,official_company,Canadian armoured vehicle prime covering LAV platforms mission variants manufacturing logistics upgrades and fleet support,All Mission Areas,Aerospace And Mobility|Advanced Manufacturing And Integration|Test Training And Sustainment|Sensing And ISR,high,active,2026-07-20,Follow vehicle products Canadian awards fleet upgrades and long-term support announcements,yes,Company news and Government of Canada program releases provide recurring updates,high,Canada,company,,monthly,gdlscanada.com,2026-07-20,none,https://www.gdlscanada.com/about-us/|https://www.pm.gc.ca/en/news/news-releases/2026/07/16/prime-minister-carney-announces-landmark-partnership-general-dynamics
L3Harris Canada,https://www.l3harris.com/en-ca/canada,official_company,Large Canadian defence portfolio spanning WESCAM sensing aircraft missionization communications and multi-fleet in-service support,All Mission Areas,Sensing And ISR|Aerospace And Mobility|Mission Software And Data|Test Training And Sustainment,high,active,2026-07-20,Follow Canadian operating businesses WESCAM products fleet support awards and missionization work,yes,Corporate newsroom and capability pages publish recurring Canadian awards,high,Canada,company,,monthly,l3harris.com,2026-07-20,Portfolio is distributed across multiple operating-business pages,https://www.l3harris.com/all-capabilities/in-service-support-programs|https://www.l3harris.com/all-capabilities/aircraft-implementation
